"6471-1","http://cache.lego.com/bigdownloads/buildinginstructions/4127863.pdf","4WD Patrol Car"
"6472-1","http://cache.lego.com/bigdownloads/buildinginstructions/4162048.pdf","OCTAN GAS STATION"
"6473-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115747.pdf","Res-Q Hovercraft"
"6474-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128789.pdf","Wheeled Front Shovel"
"6474-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128790.pdf","Wheeled Front Shovel"
"6477-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128879.pdf","Superpower Fire Engine"
"6477-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128880.pdf","Superpower Fire Engine"
"6477-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128881.pdf","Superpower Fire Engine"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128873.pdf","Fire Station"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128874.pdf","Fire Station"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128875.pdf","Fire Station"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128876.pdf","Fire Station"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128877.pdf","Fire Station"
"6478-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128878.pdf","Fire Station"
"6479-1","http://cache.lego.com/bigdownloads/buildinginstructions/4111454.pdf","Res-Q Control Centre"
"6483-1","http://cache.lego.com/bigdownloads/buildinginstructions/877007.pdf","POLICE BOAT WITH ES"
"6486-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109196.pdf","FIRE CAR"
"6486-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109197.pdf","FIRE CAR"
"6487-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105774.pdf","RESCUE PLANE"
"6489-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105760.pdf",""
"6490-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105781.pdf",""
"6491-1","http://cache.lego.com/bigdownloads/buildinginstructions/4104002.pdf","Time Cruisers"
"6492-1","http://cache.lego.com/bigdownloads/buildinginstructions/4104001.pdf","LARGE VEHICLE"
"6493-1","http://cache.lego.com/bigdownloads/buildinginstructions/4104000.pdf","FLYING SHIP"
"6495-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105789.pdf","TC - BATPLANE"
"6496-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105790.pdf","TC - DRAGON VESSEL"
"6497-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105787.pdf","TC - GHOST TRAIN"
"6498-1","http://cache.lego.com/bigdownloads/buildinginstructions/4123550.pdf","GO-CART"
"6516-1","http://cache.lego.com/bigdownloads/buildinginstructions/877092.pdf","SPACE PORT VEHICLE"
"6517-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101136.pdf",""
"6518-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101137.pdf","4-WHEEL MOTORBIKE"
"6519-1","http://cache.lego.com/bigdownloads/buildinginstructions/4132951.pdf","Turbo Tiger"
"6520-1","http://cache.lego.com/bigdownloads/buildinginstructions/4128781.pdf","Mobile Outpost"
"6534-1","http://cache.lego.com/bigdownloads/buildinginstructions/120358.pdf","SURFER'S BEACH BUGGY"
"6535-1","http://cache.lego.com/bigdownloads/buildinginstructions/877094.pdf","DUMPER"
"6543-1","http://cache.lego.com/bigdownloads/buildinginstructions/877012.pdf","MARINA"
"6544-1","http://cache.lego.com/bigdownloads/buildinginstructions/877095.pdf","SPACE SHUTTLE AIR TRANS"
"6545-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101138.pdf",""
"6546-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101139.pdf",""
"6547-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105759.pdf",""
"6548-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109198.pdf","GAS STATION/WORKSHOP"
"6548-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109199.pdf","GAS STATION/WORKSHOP"
"6548-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109200.pdf","GAS STATION/WORKSHOP"
"6548-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109201.pdf","GAS STATION/WORKSHOP"
"6548-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109202.pdf","GAS STATION/WORKSHOP"
"6550-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105767.pdf","PARIS DAKAR VAN"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109207.pdf","FIRE STATION"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109208.pdf","FIRE STATION"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109209.pdf","FIRE STATION"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109210.pdf","FIRE STATION"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109211.pdf","FIRE STATION"
"6554-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109212.pdf","FIRE STATION"
"6555-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105770.pdf","RUBBER RAFT"
"6556-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105752.pdf","VAN W. RUBBER RAFT"
"6557-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105758.pdf",""
"6558-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105777.pdf","SHARKS CAVE"
"6559-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105786.pdf","WHALES GRAVE"
"6560-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105785.pdf","DIVERS SHIP"
"6562-1","http://cache.lego.com/bigdownloads/buildinginstructions/877096.pdf","OCTAN CENTRE"
"6563-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101140.pdf","SWAMP OUT POST"
"6564-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109213.pdf","REFUSE VAN"
"6565-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109214.pdf","CONTRACTOR"
"6565-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109215.pdf","CONTRACTOR"
"6565-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109216.pdf","CONTRACTOR"
"6566-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109217.pdf","MONEY TRANSPORT"
"6566-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109218.pdf","MONEY TRANSPORT"
"6567-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115748.pdf","SWAMP RACER"
"6568-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115749.pdf","Dragster Raceway"
"6570-1","http://cache.lego.com/bigdownloads/buildinginstructions/4120643.pdf",""
"6572-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115750.pdf","Sand Storming"
"6573-1","http://cache.lego.com/bigdownloads/buildinginstructions/4123585.pdf","Arctic Expedition"
"6575-1","http://cache.lego.com/bigdownloads/buildinginstructions/4123667.pdf",""
"6576-1","http://cache.lego.com/bigdownloads/buildinginstructions/4120858.pdf",""
"6577-1","http://cache.lego.com/bigdownloads/buildinginstructions/4127816.pdf","Race Snow Scooter"
"6578-1","http://cache.lego.com/bigdownloads/buildinginstructions/4120622.pdf","POLAR EXPLORER"
"6579-1","http://cache.lego.com/bigdownloads/buildinginstructions/4127820.pdf","Ice Surfer"
"6580-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115751.pdf","Fireball"
"6581-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101141.pdf","DUMPER AND MINI DIGGER"
"6582-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115752.pdf",""
"6584-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115503.pdf","Canyon Challenge"
"6585-1","http://cache.lego.com/bigdownloads/buildinginstructions/4115753.pdf","Hang Glider"
"6586-1","http://cache.lego.com/bigdownloads/buildinginstructions/4127821.pdf","Polar Scout"
"6596-1","http://cache.lego.com/bigdownloads/buildinginstructions/877097.pdf","4 WD WITH POWERBOAT"
"6598-1","http://cache.lego.com/bigdownloads/buildinginstructions/4103739.pdf","POLICE STATION"
"6599-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108967.pdf",""
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133244.pdf","Highway Construction"
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133245.pdf","Highway Construction"
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133246.pdf","Highway Construction"
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133247.pdf","Highway Construction"
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133248.pdf","Highway Construction"
"6600-2","http://cache.lego.com/bigdownloads/buildinginstructions/4132513.pdf",""
"6602-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133240.pdf","Scorpion Buggy"
"6614-1","http://cache.lego.com/bigdownloads/buildinginstructions/877098.pdf","SPACE PORT EMERGENCY SQUAD"
"6615-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101142.pdf","BIPLANE"
"6616-1","http://cache.lego.com/bigdownloads/buildinginstructions/4132948.pdf","Rocket Dragster"
"6617-1","http://cache.lego.com/bigdownloads/buildinginstructions/4133243.pdf","Truck Rally"
"6618-1","http://cache.lego.com/bigdownloads/buildinginstructions/4132650.pdf","BLUE RACER"
"6619-1","http://cache.lego.com/bigdownloads/buildinginstructions/4132651.pdf","RED 4-WHEEL DRIVER"
"6625-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101143.pdf",""
"6626-2","http://cache.lego.com/bigdownloads/buildinginstructions/4133079.pdf","SNOWSCOOTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193420.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193427.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193429.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193432.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193246.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193247.pdf","POLICE HEADQUARTER"
"6636-1","http://cache.lego.com/bigdownloads/buildinginstructions/4193248.pdf","POLICE HEADQUARTER"
"6649-1","http://cache.lego.com/bigdownloads/buildinginstructions/877100.pdf","STREET SWEEPER"
"6707-1","http://cache.lego.com/bigdownloads/buildinginstructions/4132652.pdf","GREEN BUGGY"
"6712-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105468.pdf","BANDIT AT LARGE"
"6713-1","http://cache.lego.com/bigdownloads/buildinginstructions/4133242.pdf","Grip 'n' Go Challenge"
"6714-1","http://cache.lego.com/bigdownloads/buildinginstructions/4133081.pdf","Speed Dragster"
"6716-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105469.pdf","FORT LEGOREDO MUNITION TRANS."
"6718-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108408.pdf","ROCK HIDE WITH SNAKES"
"6719-1","http://cache.lego.com/bigdownloads/buildinginstructions/4160069.pdf",""
"6720-1","http://cache.lego.com/bigdownloads/buildinginstructions/4160070.pdf",""
"6721-1","http://cache.lego.com/bigdownloads/buildinginstructions/4160071.pdf",""
"6722-1","http://cache.lego.com/bigdownloads/buildinginstructions/4160072.pdf",""
"6731-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173627.pdf","Skateboarding Pepper"
"6732-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173629.pdf","Brickster's Trike"
"6733-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173631.pdf","Snap's Cruiser"
"6734-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173633.pdf","Beach Cruisers"
"6735-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173635.pdf","Air Chase"
"6736-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173637.pdf","Beach Lookout"
"6737-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173640.pdf","Wave Catcher"
"6738-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173675.pdf","Skateboard Challenge"
"6738-1","http://cache.lego.com/bigdownloads/buildinginstructions/4201395.pdf","Skateboard Challenge"
"6739-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173677.pdf","Truck & Stunt Trikes"
"6740-1","http://cache.lego.com/bigdownloads/buildinginstructions/4173679.pdf","Xtreme Tower"
"6741-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550053.pdf","Mini Jet"
"6742-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550055.pdf","Mini Off-roader"
"6743-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550057.pdf","Main Model"
"6743-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550058.pdf","Street Speeder"
"6743-1","http://cache.lego.com/bigdownloads/buildinginstructions/4586436.pdf","Street Speeder"
"6745-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550070.pdf","Propeller Power"
"6745-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550076.pdf","Propeller Power"
"6745-1","http://cache.lego.com/bigdownloads/buildinginstructions/4647124.pdf","Propeller Power"
"6746-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108407.pdf","INDIAN CHIEF'S CAMP"
"6747-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550081.pdf","Race Rider"
"6747-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550084.pdf","Race Rider"
"6747-1","http://cache.lego.com/bigdownloads/buildinginstructions/4550088.pdf","Race Rider"
"6748-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105798.pdf","MEDICINMAN'S CAMP"
"6751-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561943.pdf","Fiery Legend"
"6751-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561944.pdf","Fiery Legend"
"6751-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561946.pdf","Alternate Model 2"
"6751-1","http://cache.lego.com/bigdownloads/buildinginstructions/4581609.pdf","Fiery Legend"
"6752-1","http://cache.lego.com/bigdownloads/buildinginstructions/4565178.pdf","Fire Rescue"
"6752-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561939.pdf","Fire Rescue"
"6752-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561942.pdf","Fire Rescue"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4568262.pdf","Highway Transport"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4568263.pdf","Highway Transport"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561297.pdf","Highway Transport"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561298.pdf","Highway Transport"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561299.pdf","Highway Transport"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561300.pdf","Book 1"
"6753-1","http://cache.lego.com/bigdownloads/buildinginstructions/4561301.pdf","Book 2"
"6754-1","http://cache.lego.com/bigdownloads/buildinginstructions/4565184.pdf","Family Home"
"6754-1","http://cache.lego.com/bigdownloads/buildinginstructions/4565185.pdf","Family Home"
"6754-1","http://cache.lego.com/bigdownloads/buildinginstructions/4563118.pdf","Family Home"
"6754-1","http://cache.lego.com/bigdownloads/buildinginstructions/4563121.pdf","Alternate Model 1"
"6754-1","http://cache.lego.com/bigdownloads/buildinginstructions/4582976.pdf","Family Home"
"6755-1","http://cache.lego.com/bigdownloads/buildinginstructions/4103758.pdf","SHERIFF'S OFFICE AND JAIL"
"6761-1","http://cache.lego.com/bigdownloads/buildinginstructions/4104004.pdf",""
"6762-1","http://cache.lego.com/bigdownloads/buildinginstructions/4162053.pdf","FORT LEGOREDO"
"6763-1","http://cache.lego.com/bigdownloads/buildinginstructions/4162055.pdf","LARGE INDIAN CAMP"
"6764-1","http://cache.lego.com/bigdownloads/buildinginstructions/4162054.pdf","SHERIFF'S OFFICE AND JAIL"
"6765-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108789.pdf","MAIN STREET"
"6766-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108406.pdf","LARGE INDIAN CAMP"
"6769-1","http://cache.lego.com/bigdownloads/buildinginstructions/4104016.pdf","FORT LEGOREDO"
"6771-1","http://cache.lego.com/bigdownloads/buildinginstructions/4157211.pdf","Ogel Command Striker"
"6772-1","http://cache.lego.com/bigdownloads/buildinginstructions/4157212.pdf","Alpha Team Cruiser"
"6773-1","http://cache.lego.com/bigdownloads/buildinginstructions/4157213.pdf","Alpha Team Helicopter"
"6774-1","http://cache.lego.com/bigdownloads/buildinginstructions/4157214.pdf","Alpha Team ATV"
"6775-1","http://cache.lego.com/bigdownloads/buildinginstructions/4157215.pdf","Alpha Team Bomb Squad"
"6775-1","http://cache.lego.com/bigdownloads/buildinginstructions/4160034.pdf","Alpha Team Bomb Squad"
"6776-1","http://cache.lego.com/bigdownloads/buildinginstructions/4176986.pdf","Ogel Control Centre"
"6785-1","http://cache.lego.com/bigdownloads/buildinginstructions/4668508.pdf","Creative Cakes"
"6785-1","http://cache.lego.com/bigdownloads/buildinginstructions/4668509.pdf","Creative Cakes"
"6790-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109142.pdf","BANDIT WITH GUN CART (BOX)"
"6799-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108968.pdf","POWER ITEM WW"
"6799-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109099.pdf","POWER ITEM WW"
"6800-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105771.pdf","HOVER TRANSPORTER (BOX)"
"6815-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101144.pdf",""
"6817-1","http://cache.lego.com/bigdownloads/buildinginstructions/4117887.pdf","Mosquito Scout"
"6818-1","http://cache.lego.com/bigdownloads/buildinginstructions/4108415.pdf","SURFACE SCAVANGER"
"6829-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105772.pdf","SURFACE SKATER"
"6836-1","http://cache.lego.com/bigdownloads/buildinginstructions/4109316.pdf","DROID SURFACE SCANNER"
"6837-1","http://cache.lego.com/bigdownloads/buildinginstructions/4117869.pdf","Mantis Scavenger"
"6854-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101145.pdf","GROUNDSCAN VEHICLE"
"6856-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101146.pdf","SPACECRAFT EXPLORER"
"6857-1","http://cache.lego.com/bigdownloads/buildinginstructions/6004121.pdf","The Dynamic Duo Funhouse Escape"
"6857-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005844.pdf","The Dynamic Duo Funhouse Escape"
"6857-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005858.pdf","The Dynamic Duo Funhouse Escape"
"6857-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005859.pdf","The Dynamic Duo Funhouse Escape"
"6858-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003873.pdf","Catwoman Catcycle City Chase"
"6858-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003874.pdf","Catwoman Catcycle City Chase"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005851.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005852.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003875.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003876.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003885.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6003886.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6011787.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6011773.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045413.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045414.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045405.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045408.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045409.pdf","The Batcave"
"6860-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045411.pdf","The Batcave"
"6862-2","http://cache.lego.com/bigdownloads/buildinginstructions/6004466.pdf","Superman™ vs. Power Armor Lex"
"6862-2","http://cache.lego.com/bigdownloads/buildinginstructions/6005846.pdf","Superman™ vs. Power Armor Lex"
"6862-2","http://cache.lego.com/bigdownloads/buildinginstructions/6005648.pdf","Superman™ vs. Power Armor Lex"
"6862-2","http://cache.lego.com/bigdownloads/buildinginstructions/6005650.pdf","Superman™ vs. Power Armor Lex"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6004468.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005847.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6004050.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6004049.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045066.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045067.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045065.pdf","Batwing Battle Over Gotham City"
"6863-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045064.pdf","Batwing Battle Over Gotham City"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045456.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045457.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045459.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045460.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045462.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045463.pdf","The Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6004472.pdf","Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6005848.pdf","Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6014573.pdf","Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6014572.pdf","Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6014575.pdf","Batmobile and the Two-Face Chase"
"6864-1","http://cache.lego.com/bigdownloads/buildinginstructions/6014577.pdf","Batmobile and the Two-Face Chase"
"6865-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024029.pdf","Captain America's™ Avenging Cycle"
"6865-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024043.pdf","Captain America's™ Avenging Cycle"
"6866-1","http://cache.lego.com/bigdownloads/buildinginstructions/6030915.pdf","Wolverine's™ Chopper Showdown"
"6866-1","http://cache.lego.com/bigdownloads/buildinginstructions/6030916.pdf","Wolverine's™ Chopper Showdown"
"6866-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013273.pdf","Wolverine's™ Chopper Showdown"
"6866-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013275.pdf","Wolverine's™ Chopper Showdown"
"6867-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013282.pdf","Loki's™ Cosmic Cube Escape"
"6867-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013279.pdf","Loki's™ Cosmic Cube Escape"
"6867-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024049.pdf","Loki's™ Cosmic Cube Escape"
"6867-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024050.pdf","Loki's™ Cosmic Cube Escape"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024052.pdf","Hulk's[TM] Helicarrier Breakout"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024053.pdf","Hulk's[TM] Helicarrier Breakout"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013287.pdf","Hulk's™ Helicarrier Breakout"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013288.pdf","Hulk's™ Helicarrier Breakout"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6046992.pdf","Hulk's™ Helicarrier Breakout"
"6868-1","http://cache.lego.com/bigdownloads/buildinginstructions/6046993.pdf","Hulk's™ Helicarrier Breakout"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024054.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024060.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013291.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013293.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024056.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024062.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024063.pdf","Quinjet Aerial Battle"
"6869-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024057.pdf","Quinjet Aerial Battle"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024065.pdf","Spider-Man's[TM] Doc Ock[TM] Ambush"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6024064.pdf","Spider-Man's[TM] Doc Ock[TM] Ambush"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013295.pdf","Spider-Man's™ Doc Ock™ Ambush"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6013294.pdf","Spider-Man's™ Doc Ock™ Ambush"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045348.pdf","Spider-Man's™ Doc Ock™ Ambush"
"6873-1","http://cache.lego.com/bigdownloads/buildinginstructions/6045349.pdf","Spider-Man's™ Doc Ock™ Ambush"
"6899-1","http://cache.lego.com/bigdownloads/buildinginstructions/4101147.pdf","MOBILE SPACE LAB"
"6900-1","http://cache.lego.com/bigdownloads/buildinginstructions/4105783.pdf","POWER ITEM (6900)"
"6901-2","http://cache.lego.com/bigdownloads/buildinginstructions/4117714.pdf","Also 6902-1"
"6901-2","http://cache.lego.com/bigdownloads/buildinginstructions/4115792.pdf","SMALL DROID SPACE SHIP"
"6903-1","http://cache.lego.com/bigdownloads/buildinginstructions/4117888.pdf","Beetle Pod"
"6907-1","http://cache.lego.com/bigdownloads/buildinginstructions/4117926.pdf","POWER ITEM"
"6910-1","http://cache.lego.com/bigdownloads/buildinginstructions/4656079.pdf","Mini Sports Car"
"6910-1","http://cache.lego.com/bigdownloads/buildinginstructions/4656116.pdf","Mini Sports Car"
"6911-1","http://cache.lego.com/bigdownloads/buildinginstructions/4656121.pdf","Mini Fire Rescue"
"6911-1","http://cache.lego.com/bigdownloads/buildinginstructions/4656120.pdf","Mini Fire Rescue"
"6912-1","http://cache.lego.com/bigdownloads/buildinginstructions/6002106.pdf","Super Soarer"
"6912-1","http://cache.lego.com/bigdownloads/buildinginstructions/6002158.pdf","Super Soarer"
